Болотный Валерий Ефимович: 5.60
Болотова Татьяна Васильевна: 5.60
Болохов Александр Вадимович: 6.00
Болтохонова Ангелина Маратовна: 5.00
Болтохонова Лариса Борисовна: 5.80
Болтырова Валентина Борисовна: 5.60
Болтышев Михаил Ильдарович: 3.80
Болхова Кристина Вадимовна: 4.00
Большагин Антон Константинович: 5.00
Большак Егор Константинович: 5.40
Болюк Герман Ильдарович: 6.20
Бондарович Альберт Данилович: 4.60
Бондарь Вадим Рамилевич: 7.40
Бондарюк Дмитрий Ринатович: 3.60
Бордак Альберт Олегович: 5.40
Борец Рамиль Денисович: 7.40
Борзаковский Роман Глебович: 7.60
Борисова Ольга Радиковна: 3.80
Борисоглебская Эльвира Сергеевна: 3.60
Боришкевич Григорий Владимирович: 5.80
Боркун Егор Владиславович: 6.00
Боровитин Ильдар Валерьевич: 6.40
Боровко Руслан Евгеньевич: 5.80
Боровская Галина Артуровна: 5.00
Боровых Оксана Глебовна: 8.80
Бородаевская Маргарита Маратовна: 7.00
Бородачева Дарья Даниловна: 6.40
Бородкин Владимир Ильич: 6.60
Бороздин Тимур Рамилевич: 3.80
Борсук Ян Геннадьевич: 6.80
Бортева Людмила Владиславовна: 6.20
Борунов Станислав Аркадьевич: 5.20
Борщ Олег Марселевич: 6.80
Борщаговская Маргарита Алексеевна: 7.20
Боряк Петр Павлович: 6.60
Борякова Виктория Руслановна: 5.00
Босняк Вячеслав Романович: 7.40
Босов Алексей Игоревич: 4.20
Ботаженко Сергей Романович: 3.80
Ботвина Ирина Николаевна: 2.40
Ботиева Вероника Рамилевна: 7.00
Ботиева Наталья Георгиевна: 3.40
Ботнарь Альберт Ильич: 2.80
Бочановская Людмила Станиславовна: 6.40
Бочин Вадим Алексеевич: 6.60
Бочковская Людмила Федоровна: 4.60
Бочкун Альберт Вячеславович: 6.60
Бошина Валерия Яновна: 4.00
Бояр Владимир Витальевич: 5.60
Бояркина Татьяна Максимовна: 6.60
Бражницын Егор Ефимович: 6.00
Браилко Данил Германович: 5.60
Братов Евгений Кириллович: 2.80
Брашинская Ксения Ильинична: 5.60
Бредец Данил Юрьевич: 3.80
Брежнев Евгений Вадимович: 4.00
Брейкин Филипп Витальевич: 6.20
Брейкина Дарья Робертовна: 5.80
Брейкина Маргарита Ефимовна: 5.80
Брель Анатолий Ильдарович: 5.80
Бреслер Виктор Дамирович: 5.00
Бреусова Ирина Никитовна: 5.20
Бржестовский Григорий Анатольевич: 7.40
Бржозовская Надежда Даниловна: 3.80
Брижатый Денис Семенович: 7.60
Брилева Ксения Борисовна: 4.40
Брильц Антон Аркадьевич: 6.00
Брина Мария Григорьевна: 8.20
Бритова Антонина Константиновна: 4.00
Брич Радик Петрович: 3.60
Бричев Антон Геннадьевич: 6.80
Броварчук Иван Маратович: 6.20
Броневский Геннадий Германович: 7.00
Броцман Александр Германович: 5.80
Брудастова Ангелина Денисовна: 4.80
Брусенцев Радик Русланович: 3.40
Бруснева Виктория Ильдаровна: 4.60
Брухтий Виталий Олегович: 5.20
Брыжак Тимофей Игоревич: 6.60
Брюхачева Альбина Николаевна: 2.60
Брюшинина Ольга Викторовна: 5.60
Брябрина Ангелина Глебовна: 4.00
Брязу Артем Альбертович: 5.80
Бубен Анатолий Яковлев: 5.60
Бубенина Диана Леонидовна: 4.80
Бубеннов Марат Ринатович: 6.00
Бубеннова Елена Ярославовна: 4.40
