Батдыева Ирина Антоновна, 1, 5, 6, 4, 8
Батракова Марина Филипповна, 9, 9, 6, 8, 3
Батрутдинова Кира Егоровна, 10, 9, 6, 5, 1
Батуро Иван Тимофеевич, 9, 5, 1, 10, 6
Батусова Кира Леонидовна, 5, 2, 1, 6, 8
Батчаева Ирина Андреевна, 9, 3, 7, 5, 8
Батырова Анжелика Алексеевна, 10, 1, 2, 6, 4
Батыршин Григорий Рамилевич, 2, 6, 7, 7, 3
Батышева Элина Олеговна, 1, 7, 4, 6, 3
Батькаева Карина Владиславовна, 1, 7, 8, 5, 4
Батькаева Наталья Борисовна, 6, 9, 4, 7, 5
Батькова Яна Евгеньевна, 4, 5, 9, 1, 5
Батюшин Борис Яковлев, 4, 6, 3, 8, 6
Батюшкова Инна Вадимовна, 3, 7, 10, 8, 3
Баум Станислав Сергеевич, 8, 8, 1, 7, 8
Баушев Борис Григорьевич, 1, 2, 7, 9, 10
Бахметова Валерия Денисовна, 3, 10, 9, 7, 1
Бахнов Максим Петрович, 5, 7, 3, 1, 2
Бахтдавлатов Павел Георгиевич, 6, 9, 3, 5, 3
Бахчеван Роман Борисович, 6, 1, 2, 5, 5
Баць Антон Станиславович, 10, 5, 2, 7, 10
Бачева Елена Викторовна, 2, 2, 9, 7, 3
Баченко Роман Ярославович, 8, 4, 2, 6, 1
Башаев Ринат Михаилович, 3, 3, 9, 3, 1
Башаков Семен Яковлев, 10, 8, 6, 10, 10
Башашкина Кира Семеновна, 4, 2, 2, 7, 3
Башинская Галина Витальевна, 10, 7, 2, 10, 7
Башкирцева Ольга Павловна, 9, 8, 3, 4, 9
Башлык Михаил Радикович, 1, 4, 3, 8, 7
Башлык Ярослав Германович, 4, 3, 5, 10, 5
Башнин Тимофей Альбертович, 6, 5, 5, 7, 4
Баштанник Николай Александрович, 6, 1, 10, 10, 5
Баштыркова Римма Андреевна, 5, 9, 6, 4, 5
Бебихова Гульнара Ивановна, 1, 8, 5, 3, 7
Бегалиев Тимофей Станиславович, 5, 7, 1, 5, 9
Беганская Виктория Романовна, 10, 7, 10, 4, 5
Бегеева Анжелика Даниловна, 10, 6, 2, 10, 7
Беглецов Виктор Яковлев, 4, 1, 1, 9, 9
Беговатова Альбина Артемовна, 2, 9, 6, 5, 8
Бедарев Григорий Тимурович, 9, 8, 9, 5, 1
Бедренец Вадим Егорович, 10, 1, 9, 3, 10
Бедросян Игорь Яковлев, 6, 10, 4, 8, 4
Бедрышева Маргарита Федоровна, 7, 2, 5, 6, 6
Безвенюк Елизавета Викторовна, 4, 7, 8, 4, 4
Безверхова Надежда Викторовна, 10, 4, 6, 10, 1
Безгачева Карина Владимировна, 3, 8, 3, 4, 1
Бездомникова Анастасия Альбертовна, 1, 4, 4, 10, 7
Бездонов Алексей Станиславович, 10, 10, 3, 6, 3
Безекирский Виктор Романович, 6, 8, 4, 2, 7
Безженов Леонид Вадимович, 8, 10, 2, 9, 1
Беззубенков Аркадий Евгеньевич, 9, 5, 1, 8, 3
Беззубенкова Римма Артуровна, 5, 8, 6, 1, 10
Беззубикова Ангелина Борисовна, 7, 3, 1, 10, 9
Беззубцева Лариса Андреевна, 9, 5, 10, 9, 1
Безик Анатолий Янович, 9, 10, 9, 8, 5
Безлепицын Александр Робертович, 4, 5, 2, 1, 5
Безматерных Ефим Евгеньевич, 3, 3, 10, 6, 3
Безрядин Вячеслав Павлович, 7, 1, 1, 4, 3
Безсолова Алена Игоревна, 5, 3, 7, 9, 1
Безусова Карина Алексеевна, 1, 5, 4, 2, 10
Безух Егор Павлович, 10, 1, 7, 2, 3
Безушкина Вероника Павловна, 9, 5, 1, 6, 3
Безушкина Олеся Валерьевна, 5, 7, 2, 7, 8
Бейлькин Владислав Ильдарович, 1, 8, 6, 1, 5
Бейлькина Валентина Дамировна, 1, 1, 4, 9, 7
Бейсебаев Ефим Вадимович, 8, 1, 10, 7, 9
Бекаева Алена Глебовна, 4, 1, 9, 7, 10
Бекаревич Руслан Андреевич, 2, 6, 4, 2, 9
Беклемышева Ксения Альбертовна, 8, 2, 1, 6, 4
Бекмурзаева Инна Григорьевна, 9, 4, 5, 4, 10
Бекоева Дарья Георгиевна, 5, 8, 9, 7, 5
Бекренев Радик Витальевич, 1, 5, 10, 3, 2
Бектаев Данил Константинович, 3, 8, 8, 1, 4
Бектурова Вероника Яковлевна, 3, 4, 10, 6, 7
Бекшаев Радик Денисович, 8, 8, 3, 4, 6
Белая Марина Степановна, 5, 8, 4, 10, 10
Белев Ринат Владиславович, 2, 10, 6, 7, 7
Беликов Петр Тимофеевич, 5, 7, 2, 10, 5
Белинкова Ольга Андреевна, 2, 2, 3, 4, 8
Белис Глеб Германович, 6, 10, 5, 6, 5
Белобородкина Елизавета Артуровна, 7, 8, 3, 3, 7
Белобратова Лилия Максимовна, 2, 1, 6, 4, 7
Белобровко Валентина Олеговна, 5, 2, 1, 6, 9
Беловодов Григорий Робертович, 4, 9, 5, 3, 4
Белогорцева Татьяна Васильевна, 4, 9, 1, 9, 10
Белоград Иван Ильдарович, 10, 4, 8, 3, 8
Белогубов Владимир Ярославович, 8, 1, 3, 2, 9
Белогузов Федор Ярославович, 9, 7, 4, 3, 4
Белозоров Роман Эдуардович, 7, 1, 6, 4, 10
Белокринкин Дмитрий Тимурович, 6, 2, 10, 4, 5
Белокрыс Геннадий Ярославович, 3, 7, 2, 5, 5
Белокурская Полина Маратовна, 8, 1, 4, 7, 10
Беломестных Мария Александровна, 5, 1, 2, 2, 6
Беломытцева Кира Петровна, 3, 2, 7, 10, 7
Белоногова Алла Николаевна, 3, 7, 7, 10, 3
Белопашенцева Кира Станиславовна, 6, 9, 10, 8, 10
Белоручев Михаил Ярославович, 8, 9, 2, 9, 3
Белорыбкина Кристина Семеновна, 7, 8, 5, 8, 4
Белосвет Сергей Петрович, 8, 9, 7, 10, 6
Белохребтов Руслан Николаевич, 4, 7, 8, 2, 10
Бельтюкова Жанна Владиславовна, 3, 7, 10, 9, 5
Белютина Анна Артуровна, 3, 5, 9, 5, 3
Белявин Ефим Ярославович, 9, 6, 4, 6, 4
Белявина Римма Анатольевна, 1, 1, 10, 4, 6
Белявцев Валентин Константинович, 1, 7, 3, 5, 1
Бендерский Андрей Константинович, 2, 1, 1, 2, 2
Бенедик Валентин Эдуардович, 8, 2, 1, 6, 2
Бенедичук Борис Глебович, 4, 6, 4, 10, 4
Беньковская Анжелика Егоровна, 10, 6, 8, 9, 4
Берадзе Дмитрий Федорович, 7, 4, 10, 5, 9
Бербек Анатолий Игоревич, 4, 2, 6, 6, 4
Бербекова Ксения Яковлевна, 1, 10, 8, 1, 9
Бергсон Марат Олегович, 2, 7, 10, 8, 1
Берденников Виталий Игоревич, 8, 4, 3, 9, 7
Берденниова Лидия Петровна, 3, 2, 8, 9, 1
Бердова Лилия Николаевна, 5, 2, 5, 8, 2
Бердыева Анна Дмитриевна, 10, 2, 8, 2, 2
Береговых Борис Ефимович, 3, 3, 6, 3, 4
Бережкова Евгения Рамилевна, 8, 5, 6, 8, 9
Березовец Артур Антонович, 2, 2, 8, 7, 6
Березовски Дамир Германович, 4, 9, 1, 1, 6
Бересневич Алина Кирилловна, 3, 5, 2, 5, 8
Берилло Владислав Артурович, 2, 1, 2, 4, 3
Берлизеева Екатерина Борисовна, 8, 5, 7, 10, 7
Берлин Ян Станиславович, 2, 1, 1, 2, 3
Бернова Анастасия Артуровна, 8, 2, 9, 9, 5
Бернякович Герман Борисович, 3, 2, 7, 9, 5
Бертов Ян Алексеевич, 8, 8, 8, 4, 4
Бершидская Альбина Альбертовна, 4, 2, 1, 2, 10
Бершов Константин Валерьевич, 10, 3, 5, 8, 5
Беседовская Вероника Валентиновна, 10, 4, 10, 4, 5
Бескровный Эдуард Германович, 3, 3, 7, 7, 5
Беспалько Валентина Марселевна, 6, 2, 10, 10, 2
Беспальченко Семен Васильевич, 2, 1, 3, 3, 3
Беспоместных Артур Романович, 2, 5, 1, 4, 6
Бессержнов Роман Евгеньевич, 5, 3, 8, 1, 4
Бессолова Светлана Георгиевна, 7, 10, 4, 2, 9
Бесстрашников Антон Иванович, 8, 10, 3, 3, 2
Бестонов Марат Владиславович, 10, 2, 10, 7, 4
Бетербиева Елизавета Александровна, 4, 7, 4, 7, 9
Бехметова Тамара Дамировна, 10, 6, 1, 6, 4
Бехтерев Евгений Ефимович, 3, 9, 6, 5, 2
Бехтина Антонина Павловна, 8, 8, 9, 3, 3
Бехтина Елизавета Ярославовна, 9, 7, 6, 2, 10
Бечкова Кира Федоровна, 6, 2, 5, 5, 2
Биберман Филипп Григорьевич, 10, 1, 1, 9, 3
Бибкин Федор Борисович, 2, 2, 4, 9, 1
Бигачева Эльмира Викторовна, 1, 6, 2, 8, 4
Бидниченко Павел Ильдарович, 7, 8, 6, 5, 9
Бидоленко Олег Никитович, 1, 8, 8, 8, 1
Бикташев Дмитрий Максимович, 10, 6, 9, 7, 9
Биктимирова Диана Валерьевна, 10, 5, 3, 2, 10
Бикулов Руслан Сергеевич, 3, 9, 4, 10, 5
Бикулова Елизавета Андреевна, 7, 1, 3, 6, 9
Билан Ярослав Викторович, 4, 3, 3, 6, 7
Билатчук Никита Филиппович, 9, 3, 9, 1, 2
Билеко Дамир Маратович, 8, 5, 9, 10, 8
Билинев Данил Олегович, 5, 8, 6, 4, 10
Билоцеркович Федор Станиславович, 4, 9, 9, 7, 7
Бильченко Семен Анатольевич, 7, 6, 1, 1, 1
Биляченко Антон Анатольевич, 8, 3, 3, 5, 1
Биндюков Иван Павлович, 2, 2, 10, 4, 8
Биневский Рамиль Тимурович, 6, 8, 5, 1, 3
Биркина Алена Радиковна, 10, 6, 8, 7, 2
Бируля Инна Алексеевна, 7, 8, 1, 2, 6
Бирючев Глеб Андреевич, 3, 4, 4, 4, 8
Бирючкова Алена Альбертовна, 6, 2, 6, 7, 2
Бисык Леонид Борисович, 4, 6, 6, 2, 1
Бисык Радик Петрович, 6, 2, 5, 7, 3
Битель Максим Тимофеевич, 9, 6, 7, 7, 2
Биткина Маргарита Леонидовна, 7, 1, 1, 8, 3
Битко Алексей Алексеевич, 10, 7, 10, 7, 7
Битов Владимир Яковлев, 5, 2, 6, 4, 9
Битов Павел Борисович, 2, 8, 1, 4, 3
Битулина Эльмира Егоровна, 10, 7, 8, 10, 1
Биушкин Артур Степанович, 3, 1, 3, 6, 8
Бичев Рамиль Денисович, 1, 8, 10, 10, 3
Благин Альберт Филиппович, 3, 6, 5, 7, 7
Благов Вячеслав Дмитриевич, 1, 3, 5, 3, 2
Благодарев Иван Данилович, 3, 7, 3, 10, 8
Благодарев Марат Маратович, 1, 8, 7, 6, 1
Благонадеждина Мария Витальевна, 5, 10, 1, 2, 7
Благоразумов Валерий Сергеевич, 3, 9, 9, 6, 8
Блатт Виталий Сергеевич, 7, 8, 2, 7, 6
Блатт Юрий Семенович, 10, 2, 8, 6, 7
Бливерниц Василий Егорович, 9, 9, 9, 7, 8
Блиев Валентин Егорович, 10, 6, 2, 9, 8
Блиман Анатолий Ильдарович, 8, 5, 8, 2, 6
Блимготова Ольга Денисовна, 2, 6, 2, 3, 7
Блинников Олег Тимофеевич, 3, 6, 10, 2, 8
Блонская Ольга Филипповна, 8, 2, 2, 3, 10
Блохинцева Яна Валерьевна, 8, 7, 9, 7, 1
Блоцкий Герман Павлович, 10, 8, 9, 7, 1
Блызнюк Андрей Данилович, 2, 7, 6, 9, 7
Бобикова Евгения Степановна, 8, 6, 4, 7, 4
Бобко Петр Олегович, 8, 3, 10, 10, 5
Бобрецкий Евгений Маратович, 2, 10, 6, 10, 9
Бобринева Алена Яновна, 10, 1, 5, 8, 10
Бобринская Наталья Федоровна, 2, 3, 8, 10, 4
Бобровицкий Олег Артурович, 3, 1, 9, 6, 4
Бобынина Диана Робертовна, 4, 1, 2, 4, 5
Богаева Елена Андреевна, 8, 1, 8, 2, 6
Богатенко Артем Егорович, 7, 8, 7, 6, 2
Богатикова Елена Ильдаровна, 8, 8, 4, 8, 6
Богатов Данил Николаевич, 5, 2, 2, 10, 2
Богатурова Светлана Вадимовна, 7, 1, 3, 6, 7
Богданин Эдуард Семенович, 10, 9, 2, 10, 5
Боговик Герман Алексеевич, 6, 2, 2, 5, 5
Боголей Алексей Данилович, 1, 2, 1, 10, 4
Богородицкая Гульнара Владимировна, 5, 7, 10, 4, 6
